Unnamed: 0,PLAYER,OverseasIndian,TYPE,Played For Country,Predicted Price,Selling Price,Base Price,Performance,Auction Number
278,Sachin Bhosale,Indian,Bowler,0.0,2115790.2,0.0,2000000.0,0.136903569,1
279,Saurabh Dubey,Indian,Bowler,0.0,2115790.2,0.0,2000000.0,0.136903569,1
280,Shiva Singh,Indian,Bowler,1.0,10515822.0,0.0,2000000.0,0.136903569,1
281,Shreyas Gurav,Indian,Bowler,0.0,2118371.2,0.0,2000000.0,0.136903569,1
282,Shubham Agrawal,Indian,Bowler,0.0,2118371.2,0.0,2000000.0,0.136903569,1
283,Shubham Kapse,Indian,Bowler,0.0,2120430.5,0.0,2000000.0,0.136903569,1
284,Venkatesh Muralidhara,Indian,Bowler,0.0,2118371.2,0.0,2000000.0,0.136903569,1
285,Vishal Godara,Indian,Bowler,0.0,2109990.0,0.0,2000000.0,0.136903569,1
286,Vishu Kashyap,Indian,Bowler,0.0,2115790.2,0.0,2000000.0,0.136903569,1
287,Waseem Bashir,Indian,Bowler,0.0,2113470.2,2000000.0,0.0,0.136903569,1
288,Yuvraj Chudasama,Indian,Bowler,0.0,2119270.5,0.0,2000000.0,0.136903569,1
289,Josh Hazlewood,Overseas,Bowler,1.0,20874890.0,0.0,7500000.0,0.136063661,1
290,Kamlesh Nagarkoti,Indian,All-Rounder,0.0,2625603.0,2000000.0,0.0,0.135642507,1
291,Basil Thampi,Indian,Bowler,0.0,3858707.0,0.0,2000000.0,0.134811519,1
292,Daniel Sams,Overseas,All-Rounder,1.0,15389401.0,0.0,5000000.0,0.133454617,1
293,Shivam Mavi,Indian,Bowler,1.0,10587446.0,16000000.0,0.0,0.133335708,1
294,Lizaad Williams,Overseas,Bowler,1.0,4977752.0,20000000.0,0.0,0.133191354,1
295,Nuwan Thushara,Overseas,Bowler,1.0,3962415.0,42000000.0,0.0,0.132719293,1
296,Ollie Robinson,Overseas,Bowler,0.0,2132984.0,0.0,2000000.0,0.132498168,1
297,Nikhil Naik,Indian,Wicket-Keeper,0.0,2262930.0,0.0,2000000.0,0.128772951,1
298,Tymal Mills,Overseas,Bowler,1.0,10392962.0,0.0,20000000.0,0.128497395,1
299,Olly Stone,Overseas,Bowler,1.0,2342565.2,0.0,10000000.0,0.12836434,1
300,Siddharth Kaul,Indian,Bowler,1.0,3418203.5,0.0,2000000.0,0.128158696,1
301,Fareed Ahmad,Overseas,Bowler,1.0,9945841.0,0.0,3000000.0,0.128084347,1
302,Mohammad Waqar Salamkheil,Overseas,Bowler,0.0,2129765.0,0.0,5000000.0,0.125806012,1
303,Prithvi Raj Yarra,Indian,Bowler,0.0,2115790.2,0.0,2000000.0,0.125321942,1
304,Mustafizur Rahman,Overseas,Bowler,1.0,30483042.0,68000000.0,0.0,0.123728816,1
305,Akash Singh,Indian,Bowler,0.0,3987720.5,0.0,2000000.0,0.12361147,1
306,Lahiru Kumara,Overseas,Bowler,0.0,2128343.8,0.0,7500000.0,0.118748379,1
307,Ottneil Baartman,Overseas,Bowler,0.0,2129765.0,0.0,15000000.0,0.114882486,1
308,Richard Gleeson,Overseas,Bowler,1.0,4135650.0,0.0,5000000.0,0.113641298,1
309,Chetan Sakariya,Indian,Bowler,1.0,5381371.0,0.0,2000000.0,0.110903412,1
310,Lalit Yadav,Indian,Bowler,0.0,6116641.0,0.0,2000000.0,0.110506106,1
311,Sakib Hussain,Indian,Bowler,0.0,2108830.2,0.0,2000000.0,0.108552414,1
312,Varun Aaron,Indian,Bowler,0.0,2872684.0,0.0,2000000.0,0.101929849,1
313,Nandre Burger,Overseas,Bowler,1.0,2144465.0,0.0,10000000.0,0.095625508,1
314,George Scrimshaw,Overseas,Bowler,0.0,2127184.2,0.0,15000000.0,0.093897315,1
315,Tabraiz Shamsi,Overseas,Bowler,1.0,19768138.0,0.0,5000000.0,0.091818877,1
316,Billy Stanlake,Overseas,Bowler,1.0,10452712.0,15000000.0,0.0,0.091515455,1
317,Kwena Maphaka,Overseas,Bowler,0.0,2117903.5,0.0,5000000.0,0.086785107,1
318,Kartik Tyagi,Indian,Bowler,0.0,3639234.0,0.0,2000000.0,0.083766891,1
319,Vishwanath Pratap Singh,Indian,All-Rounder,0.0,2199719.8,2000000.0,0.0,0.083598368,1
320,Blessing Muzarabani,Overseas,Bowler,1.0,11015430.0,0.0,5000000.0,0.078919388,1
321,Oshane Thomas,Overseas,Bowler,1.0,9003423.0,0.0,20000000.0,0.069853218,1
322,Dilshan Madushanka,Overseas,Bowler,1.0,4198978.5,0.0,15000000.0,0.068660556,1
323,Sandeep Warrier,Indian,Bowler,1.0,2715605.8,0.0,2000000.0,0.068624616,1
324,Lance Morris,Overseas,Bowler,0.0,2127184.2,50000000.0,0.0,0.053936128,1
325,Sushant Mishra,Indian,Bowler,0.0,2113470.2,0.0,3000000.0,0.048727428,1
326,Yash Dayal,Indian,Bowler,0.0,7120863.5,6000000.0,0.0,0.028820993,1
327,Riley Meredith,Overseas,Bowler,1.0,9330067.0,0.0,5000000.0,0.016387463,1
328,Shamar Joseph,Overseas,Bowler,0.0,2126024.0,0.0,20000000.0,0.008978054,1
0,Finn Allen,Overseas,Batter,0.0,16480667.0,140000000.0,0.0,0.841418088,2
1,Ashutosh Sharma,Indian,All-Rounder,0.0,7400235.5,0.0,2000000.0,0.822750703,2
2,Kusal Mendis,Overseas,Wicket-Keeper,0.0,2125319.5,0.0,10000000.0,0.69953111,2
3,Rassie Van Der Dussen,Overseas,Batter,0.0,2135125.5,0.0,7500000.0,0.686390984,2
4,Samuel Hain,Overseas,Batter,0.0,2127266.2,0.0,20000000.0,0.681846464,2
5,Michael Bracewell,Overseas,All-Rounder,1.0,10993871.0,0.0,5000000.0,0.675320255,2
6,James Vince,Overseas,Batter,1.0,8082313.0,0.0,2000000.0,0.674611308,2
7,Josh Inglis,Overseas,Wicket-Keeper,1.0,10078664.0,0.0,5000000.0,0.671619204,2
8,Rilee Rossouw,Overseas,Batter,1.0,16531287.0,0.0,15000000.0,0.66897751,2
9,Harry Brook,Overseas,Batter,1.0,15408319.0,0.0,15000000.0,0.663030289,2
10,Colin Munro,Overseas,Batter,1.0,5077823.5,0.0,5000000.0,0.662958213,2
11,Reeza Hendricks,Overseas,Batter,1.0,13276799.0,0.0,5000000.0,0.650626802,2
12,Travis Head,Overseas,Batter,1.0,7459493.0,0.0,5000000.0,0.649978063,2
13,Tom Kohler-Cadmore,Overseas,Wicket-Keeper,0.0,2126479.5,0.0,10000000.0,0.649650746,2
14,Matthew Short,Overseas,All-Rounder,0.0,2771313.5,74000000.0,0.0,0.640678301,2
15,Virat Singh,Indian,Batter,0.0,2322073.0,0.0,2000000.0,0.638966778,2
16,Jake Fraser-Mcgurk,Overseas,All-Rounder,0.0,2114126.8,0.0,5000000.0,0.63834455,2
17,Ben Duckett,Overseas,Wicket-Keeper,1.0,12902614.0,50000000.0,0.0,0.629280803,2
18,Gerald Coetzee,Overseas,All-Rounder,1.0,2130247.5,0.0,5000000.0,0.628510669,2
19,Johnson Charles,Overseas,Wicket-Keeper,1.0,9470781.0,0.0,2000000.0,0.614042615,2
20,Tristan Stubbs,Overseas,Wicket-Keeper,1.0,11498641.0,20000000.0,0.0,0.612658489,2
21,Shubham Dubey,Indian,Batter,0.0,2117931.8,0.0,2000000.0,0.611521219,2
22,Ricky Bhui,Indian,Wicket-Keeper,0.0,2200513.8,0.0,2000000.0,0.610654478,2
23,Wesley Agar,Overseas,All-Rounder,0.0,2121347.5,42000000.0,0.0,0.590554024,2
24,Brandon King,Overseas,Batter,1.0,20544278.0,0.0,2000000.0,0.578274872,2
25,Daryl Mitchell,Overseas,All-Rounder,1.0,18602014.0,247500000.0,0.0,0.576818499,2
26,Arshin Kulkarni,Indian,All-Rounder,0.0,2099252.5,0.0,2000000.0,0.55684592,2
27,K.S. Bharat,Indian,Wicket-Keeper,1.0,2360383.5,0.0,2000000.0,0.551854135,2
28,Shai Hope,Overseas,Wicket-Keeper,1.0,7142858.5,10000000.0,0.0,0.551314064,2
29,Ibrahim Zadran,Overseas,Batter,1.0,16641866.0,0.0,5000000.0,0.547876478,2
30,Manish Pandey,Indian,Batter,1.0,5443306.5,0.0,2000000.0,0.54573212,2
31,Steve Smith,Overseas,Batter,0.0,10063720.0,0.0,15000000.0,0.536678502,2
32,Dasun Shanaka,Overseas,All-Rounder,0.0,2126887.0,4000000.0,0.0,0.530756462,2
33,Sameer Rizvi,Indian,Batter,0.0,2107491.5,0.0,2000000.0,0.526431592,2
34,Karun Nair,Indian,Batter,0.0,2976007.5,0.0,2000000.0,0.526193574,2
35,Manan Vohra,Indian,Batter,0.0,2751321.2,0.0,2000000.0,0.521735004,2
36,Mark Chapman,Overseas,Batter,1.0,16188677.0,0.0,5000000.0,0.518192786,2
37,Alick Athanaze,Overseas,Batter,0.0,2124685.0,0.0,5000000.0,0.515727859,2
38,Najibullah Zadran,Overseas,Batter,1.0,12456721.0,20000000.0,0.0,0.515246074,2
39,Charith Asalanka,Overseas,All-Rounder,0.0,2119927.0,0.0,5000000.0,0.504175684,2
40,Wiaan Mulder,Overseas,All-Rounder,0.0,2118766.8,0.0,10000000.0,0.494720591,2
41,Dhruv Shorey,Indian,Batter,0.0,2289006.5,0.0,2000000.0,0.491801971,2
42,Rovman Powell,Overseas,Batter,1.0,22924594.0,0.0,5000000.0,0.48487585,2
43,Shashank Singh (2),Indian,All-Rounder,1.0,11522333.0,0.0,2000000.0,0.484832172,2
44,Shashank Singh,Indian,All-Rounder,1.0,11522333.0,0.0,2000000.0,0.468984147,2
45,Sam Billings,Overseas,Wicket-Keeper,1.0,6801901.5,4000000.0,0.0,0.469125972,2
46,Angkrish Raghuvanshi,Indian,Batter,0.0,2105171.5,0.0,2000000.0,0.465932753,2
47,Sherfane Rutherford,Overseas,Batter,1.0,4614718.0,0.0,10000000.0,0.464871201,2
48,Ashton Turner,Overseas,Batter,1.0,4099659.2,0.0,7500000.0,0.456556371,2
49,Wanindu Hasaranga,Overseas,All-Rounder,1.0,2133727.5,0.0,5000000.0,0.452554713,2
50,Hanuma Vihari,Indian,All-Rounder,0.0,2113173.0,0.0,2000000.0,0.447267107,2
51,Ben Cutting,Overseas,All-Rounder,1.0,6683078.0,0.0,20000000.0,0.437979519,2
52,Naman Dhir,Indian,All-Rounder,0.0,2105053.2,0.0,2000000.0,0.433689563,2
53,David Willey,Overseas,All-Rounder,1.0,19651054.0,68000000.0,0.0,0.423443079,2
54,Benny Howell,Overseas,All-Rounder,0.0,2130367.0,15000000.0,0.0,0.415548536,2
55,Sumit Kumar,Indian,All-Rounder,0.0,2109693.2,0.0,2000000.0,0.395179034,2
56,Jamie Overton,Overseas,All-Rounder,0.0,2123406.5,0.0,20000000.0,0.393240042,2
57,Mohammad Nabi,Overseas,All-Rounder,1.0,31896630.0,0.0,5000000.0,0.390786303,2
58,Rachin Ravindra,Overseas,All-Rounder,1.0,7764715.0,0.0,5000000.0,0.387163195,2
59,Dwaine Pretorius,Overseas,All-Rounder,1.0,18405064.0,48000000.0,0.0,0.38627352,2
60,Ramandeep Singh,Indian,All-Rounder,0.0,7005607.0,0.0,4000000.0,0.371599345,2
61,Shahrukh Khan,Indian,All-Rounder,0.0,2539426.5,0.0,2000000.0,0.358123027,2
62,Shivalik Sharma,Indian,All-Rounder,0.0,2431848.5,2000000.0,0.0,0.355861047,2
63,Abhimanyusingh Rajput,Indian,All-Rounder,0.0,2109954.2,2000000.0,0.0,0.355047462,2
64,Swapnil Singh,Indian,All-Rounder,0.0,10818467.0,0.0,2000000.0,0.34929637,2
65,Pat Cummins,Overseas,All-Rounder,1.0,20001018.0,0.0,7500000.0,0.345160036,2
66,George Linde,Overseas,All-Rounder,1.0,7605385.5,0.0,5000000.0,0.345093351,2
67,Azmatullah Omarzai,Overseas,All-Rounder,1.0,9845098.0,0.0,5000000.0,0.338851192,2
68,Aditya Tare,Indian,Wicket-Keeper,0.0,2442599.8,0.0,2000000.0,0.33573626,2
69,Brydon Carse,Overseas,All-Rounder,0.0,2122246.5,0.0,3000000.0,0.331051048,2
70,Abhimanyu Easwaran,Indian,Batter,0.0,2116771.5,0.0,2000000.0,0.324137867,2
71,Akshat Raghuwanshi,Indian,Batter,0.0,2107491.5,0.0,2000000.0,0.324137867,2
72,Amandeep Khare,Indian,Batter,0.0,2114451.5,0.0,2000000.0,0.324137867,2
73,Ankit Kumar,Indian,Batter,0.0,2114451.5,0.0,2000000.0,0.324137867,2
74,Ansh Gosai,Indian,Batter,0.0,2106331.0,0.0,2000000.0,0.324137867,2
75,Azim Kazi,Indian,Batter,0.0,2060812.1,0.0,2000000.0,0.324137867,2
76,Bhupen Lalwani,Indian,Batter,0.0,2112131.8,0.0,2000000.0,0.324137867,2
77,Chirag Gandhi,Indian,Batter,0.0,2122572.0,0.0,2000000.0,0.324137867,2
78,Dinesh Bana,Indian,Batter,0.0,2106331.0,0.0,2000000.0,0.324137867,2
79,Ekant Sen,Indian,Batter,0.0,2116771.5,0.0,2000000.0,0.324137867,2
80,Himmat Singh,Indian,Batter,1.0,5620289.5,0.0,2000000.0,0.324137867,2
81,Naushad Shaikh,Indian,Batter,0.0,2121411.8,0.0,2000000.0,0.324137867,2
82,Nikhil Gangta,Indian,Batter,0.0,2120251.8,72000000.0,0.0,0.324137867,2
83,Priyank Panchal,Indian,Batter,0.0,2122572.0,0.0,2000000.0,0.324137867,2
84,Priyansh Arya,Indian,Batter,0.0,2109811.2,0.0,2000000.0,0.324137867,2
85,Pukhraj Mann,Indian,Batter,0.0,2109811.2,0.0,2000000.0,0.324137867,2
86,Rajat Dey,Indian,Batter,0.0,2114451.5,2000000.0,0.0,0.324137867,2
87,Rithik Easwaran,Indian,Batter,0.0,2108651.5,0.0,2000000.0,0.324137867,2
88,Rohan Kunnummal,Indian,Batter,0.0,2113291.5,0.0,2000000.0,0.324137867,2
89,Salman Nizar,Indian,Batter,0.0,2114451.5,0.0,2000000.0,0.324137867,2
90,Saurav Chuahan,Indian,Batter,0.0,2115872.5,0.0,2000000.0,0.324137867,2
91,Subhranshu Senapati,Indian,Batter,0.0,2114451.8,0.0,2000000.0,0.324137867,2
92,Sudip Gharami,Indian,Batter,0.0,2115872.5,0.0,2000000.0,0.324137867,2
93,Sumeet Verma,Indian,Batter,0.0,2122572.0,0.0,2000000.0,0.324137867,2
94,Swastik Chhikara,Indian,Batter,0.0,2115872.5,0.0,2000000.0,0.324137867,2
95,Tanmay Mishra,Indian,Batter,1.0,2991941.0,0.0,2000000.0,0.324137867,2
96,Baba Indrajith,Indian,Wicket-Keeper,0.0,2285968.5,2000000.0,0.0,0.322808692,2
97,David Wiese,Overseas,All-Rounder,1.0,17747666.0,0.0,20000000.0,0.316350099,2
98,Raj Angad Bawa,Indian,All-Rounder,0.0,2267550.8,0.0,2000000.0,0.315972611,2
99,Duan Jansen,Overseas,All-Rounder,1.0,7989307.0,0.0,5000000.0,0.314688753,2
100,Jason Holder,Overseas,All-Rounder,1.0,27253400.0,0.0,5000000.0,0.307516715,2
101,Odean Smith,Overseas,All-Rounder,1.0,14362728.0,40000000.0,0.0,0.28997336,2
102,Tom Curran,Overseas,All-Rounder,1.0,12891292.0,0.0,5000000.0,0.286161853,2
103,Keemo Paul,Overseas,All-Rounder,1.0,12765223.0,0.0,5000000.0,0.282537361,2
104,George Garton,Overseas,All-Rounder,1.0,3981880.8,0.0,2000000.0,0.281029972,2
105,Avanish Rao Aravelly,Indian,Wicket-Keeper,0.0,2113026.8,0.0,2000000.0,0.277136011,2
106,William Salzmann,Overseas,Wicket-Keeper,0.0,2116039.5,0.0,20000000.0,0.277136011,2
107,Anmol Malhotra,Indian,Wicket-Keeper,0.0,2113926.0,0.0,2000000.0,0.277136011,2
108,Avneesh Sudha,Indian,Wicket-Keeper,0.0,2106965.8,0.0,2000000.0,0.277136011,2
109,B.R. Sharath,Indian,Wicket-Keeper,0.0,2113026.8,0.0,2000000.0,0.277136011,2
110,Bhagmender Lather,Indian,Wicket-Keeper,0.0,2111606.0,0.0,2000000.0,0.277136011,2
111,Bipin Saurabh,Indian,Wicket-Keeper,0.0,2109285.8,0.0,2000000.0,0.277136011,2
112,Darshan Misal,Indian,Wicket-Keeper,0.0,2117405.8,0.0,2000000.0,0.277136011,2
113,G. Ajitesh,Indian,Wicket-Keeper,0.0,2113026.8,0.0,2000000.0,0.277136011,2
114,Gourav Choudhary,Indian,Wicket-Keeper,0.0,2113026.8,2000000.0,0.0,0.277136011,2
115,Harvik Desai,Indian,Wicket-Keeper,0.0,2109286.0,0.0,2000000.0,0.277136011,2
116,K.L. Shrijith,Indian,Wicket-Keeper,0.0,2113026.8,0.0,2000000.0,0.277136011,2
117,L.R. Chethan,Indian,Wicket-Keeper,0.0,2108125.5,0.0,2000000.0,0.277136011,2
118,Mahesh Pithiya,Indian,Wicket-Keeper,0.0,2106965.8,0.0,2000000.0,0.277136011,2
119,Mohit Ahlawat,Indian,Wicket-Keeper,0.0,2113926.0,2000000.0,0.0,0.277136011,2
120,Nihal Ullal,Indian,Wicket-Keeper,0.0,2116246.0,0.0,5000000.0,0.277136011,2
121,Philip Salt,Overseas,Wicket-Keeper,1.0,14558553.0,5000000.0,0.0,0.277136011,2
122,Prasad Pawar,Indian,Wicket-Keeper,0.0,2113926.0,0.0,2000000.0,0.277136011,2
123,Robin Minz,Indian,Wicket-Keeper,0.0,2105805.8,0.0,2000000.0,0.277136011,2
124,Shakir Gandhi,Indian,Wicket-Keeper,0.0,2109286.0,0.0,2000000.0,0.277136011,2
125,Sumit Ghadigaonkar,Indian,Wicket-Keeper,0.0,2117405.8,0.0,2000000.0,0.277136011,2
126,Urvil Patel,Indian,Wicket-Keeper,0.0,2110446.0,0.0,5000000.0,0.277136011,2
127,Vishnu Solanki,Indian,Wicket-Keeper,1.0,3690989.5,5000000.0,0.0,0.277136011,2
128,Wayne Parnell,Overseas,Bowler,1.0,20410150.0,50000000.0,0.0,0.275016796,2
129,Ravi Teja,Indian,All-Rounder,0.0,2120133.5,2000000.0,0.0,0.274429165,2
130,Mohammad Kaif,Indian,All-Rounder,0.0,2371265.0,2000000.0,0.0,0.273509163,2
131,Matthew Forde,Overseas,All-Rounder,0.0,2114126.8,0.0,2000000.0,0.271674942,2
132,Kumar Kushagra,Indian,Wicket-Keeper,0.0,2103485.5,0.0,2000000.0,0.270343243,2
133,Ashton Agar,Overseas,All-Rounder,1.0,16290735.0,0.0,5000000.0,0.262238387,2
134,Matt Henry,Overseas,Bowler,1.0,6557423.5,0.0,2000000.0,0.262231873,2
135,Corbin Bosch,Overseas,All-Rounder,0.0,2123406.5,0.0,20000000.0,0.259994086,2
136,Jalaj Saxena,Indian,All-Rounder,0.0,2065508.0,0.0,2000000.0,0.251578827,2
137,M. Siddharth,Indian,Bowler,0.0,2125070.2,0.0,2000000.0,0.250982636,2
138,Kyle Jamieson,Overseas,Bowler,1.0,10836459.0,0.0,10000000.0,0.249623973,2
139,Sean Abbott,Overseas,All-Rounder,1.0,6084799.0,20000000.0,0.0,0.245707699,2
140,Aarya Desai,Indian,All-Rounder,0.0,2101572.5,0.0,2000000.0,0.23946486,2
141,Abid Mushtaq,Indian,All-Rounder,0.0,2108533.0,0.0,2000000.0,0.23946486,2
142,Akash Sengupta,Indian,All-Rounder,0.0,2105053.2,0.0,2000000.0,0.23946486,2
143,Akash Vashisht,Indian,All-Rounder,0.0,2109954.2,0.0,2000000.0,0.23946486,2
144,Aman Khan,Indian,All-Rounder,1.0,7974187.5,16000000.0,0.0,0.23946486,2
145,Aniketh Reddy,Indian,All-Rounder,0.0,2502531.5,0.0,2000000.0,0.23946486,2
146,Ansh Patel,Indian,All-Rounder,0.0,9144016.0,0.0,2000000.0,0.23946486,2
147,Aradhya Shukla,Indian,All-Rounder,1.0,3291579.8,0.0,2000000.0,0.23946486,2
148,Ashwin Das,Indian,All-Rounder,0.0,2110853.2,0.0,2000000.0,0.23946486,2
149,Atal Rai,Indian,All-Rounder,0.0,2109954.2,74000000.0,0.0,0.23946486,2
150,Atharva Ankolekar,Indian,All-Rounder,0.0,2105053.2,0.0,2000000.0,0.23946486,2
151,Atit Sheth,Indian,All-Rounder,0.0,2109693.2,0.0,2000000.0,0.23946486,2
152,Baba Aparajith,Indian,All-Rounder,0.0,2112013.2,0.0,2000000.0,0.23946486,2
153,Dev Lakra,Indian,All-Rounder,0.0,2101572.5,0.0,2000000.0,0.23946486,2
154,Divij Mehra,Indian,All-Rounder,0.0,2102733.0,0.0,2000000.0,0.23946486,2
155,Harsh Dubey,Indian,All-Rounder,0.0,2102733.0,0.0,2000000.0,0.23946486,2
156,Jass Inder Baidwan,Indian,All-Rounder,0.0,2109954.2,0.0,2000000.0,0.23946486,2
157,Jitender Pal,Indian,All-Rounder,0.0,2109954.2,0.0,2000000.0,0.23946486,2
158,Kaushal Tambe,Indian,All-Rounder,0.0,2102733.0,2000000.0,0.0,0.23946486,2
159,Kaushik Maity,Indian,All-Rounder,0.0,2106213.0,0.0,2000000.0,0.23946486,2
160,Mani Sankar Mura Singh,Indian,All-Rounder,0.0,2109954.2,0.0,2000000.0,0.23946486,2
161,Manvanth Kumar,Indian,All-Rounder,0.0,2100412.8,0.0,2000000.0,0.23946486,2
162,Mohd Arslan Khan,Indian,All-Rounder,0.0,2835830.5,0.0,2000000.0,0.23946486,2
163,Mohd. Arshad Khan,Indian,All-Rounder,0.0,2835830.5,0.0,2000000.0,0.23946486,2
164,Mohit Rathee,Indian,All-Rounder,0.0,2263706.5,2000000.0,0.0,0.23946486,2
165,Mohit Redkar,Indian,All-Rounder,0.0,2105053.2,84000000.0,0.0,0.23946486,2
166,Murugan Abhishek,Indian,All-Rounder,0.0,2100412.8,0.0,2000000.0,0.23946486,2
167,Musheer Khan,Indian,All-Rounder,0.0,2825128.8,0.0,2000000.0,0.23946486,2
168,Nasir Lone,Indian,All-Rounder,0.0,2109954.2,2000000.0,0.0,0.23946486,2
169,Ninad Rathva,Indian,All-Rounder,0.0,2106213.0,0.0,2000000.0,0.23946486,2
170,P.A. Abdul,Indian,All-Rounder,0.0,2109954.2,0.0,2000000.0,0.23946486,2
171,Pradosh Paul,Indian,All-Rounder,0.0,2105053.2,0.0,2000000.0,0.23946486,2
172,Prerit Dutta,Indian,All-Rounder,0.0,2107373.0,0.0,2000000.0,0.23946486,2
173,Rahul Buddhi,Indian,All-Rounder,0.0,2108533.0,0.0,2000000.0,0.23946486,2
174,Raj Chaudhary,Indian,All-Rounder,0.0,2103893.0,0.0,2000000.0,0.23946486,2
175,Ravi Chauhan,Indian,All-Rounder,0.0,2113173.0,0.0,5000000.0,0.23946486,2
176,Rohit Rayudu,Indian,All-Rounder,0.0,2112013.2,0.0,2000000.0,0.23946486,2
177,Sahil Dhiwan,Indian,All-Rounder,0.0,2108533.0,0.0,2000000.0,0.23946486,2
178,Sairaj Patil,Indian,All-Rounder,1.0,2796023.5,0.0,2000000.0,0.23946486,2
179,Sanjay Pahal,Indian,All-Rounder,0.0,2113173.0,0.0,2000000.0,0.23946486,2
180,Saransh Jain,Indian,All-Rounder,0.0,2113173.0,2000000.0,0.0,0.23946486,2
181,Sarfaraz Khan,Indian,All-Rounder,0.0,2537590.0,0.0,2000000.0,0.23946486,2
182,Saumy Pandey,Indian,All-Rounder,0.0,2100412.8,0.0,2000000.0,0.23946486,2
183,Saurabh Kumar,Indian,All-Rounder,0.0,2113173.0,0.0,2000000.0,0.23946486,2
184,Shubham Singh Pundir,Indian,All-Rounder,0.0,2109954.2,0.0,2000000.0,0.23946486,2
185,Shubhang Hegde,Indian,All-Rounder,0.0,2103893.0,0.0,2000000.0,0.23946486,2
186,Suryansh Shedge,Indian,All-Rounder,0.0,2101572.5,0.0,2000000.0,0.23946486,2
187,Tanay Thyagarajann,Indian,All-Rounder,0.0,2109954.2,2000000.0,0.0,0.23946486,2
188,Tanush Kotian,Indian,All-Rounder,0.0,2107373.0,0.0,2000000.0,0.23946486,2
189,Utkarsh Singh,Indian,All-Rounder,0.0,2107373.0,0.0,2000000.0,0.23946486,2
190,Vaisakh Chandran,Indian,All-Rounder,0.0,2109693.2,0.0,2000000.0,0.23946486,2
191,Vineet Dhankhar,Indian,All-Rounder,0.0,2100412.8,0.0,2000000.0,0.23946486,2
192,Vivrant Sharma,Indian,All-Rounder,0.0,2540788.5,0.0,2000000.0,0.23946486,2
193,Writtick Chatterjee,Indian,All-Rounder,0.0,2114333.0,0.0,2000000.0,0.23946486,2
194,Ben Dwarshuis,Overseas,Bowler,1.0,2391955.5,0.0,2000000.0,0.234218635,2
195,Tim Southee,Overseas,Bowler,1.0,38743040.0,74000000.0,0.0,0.229635834,2
196,Prenelan Subrayen,Overseas,All-Rounder,0.0,2124566.8,0.0,2000000.0,0.222985935,2
197,Akeal Hosein,Overseas,Bowler,1.0,13476378.0,0.0,15000000.0,0.214801719,2
198,Jaydev Unadkat,Indian,Bowler,1.0,7641269.5,0.0,2000000.0,0.209541244,2
199,Keshav Maharaj,Overseas,All-Rounder,1.0,9653881.0,42000000.0,0.0,0.207179462,2
200,Harshal Patel,Indian,All-Rounder,1.0,19530762.0,40000000.0,0.0,0.198697015,2
201,Shardul Thakur,Indian,All-Rounder,1.0,22217538.0,0.0,5000000.0,0.198463819,2
202,Jhye Richardson,Overseas,Bowler,1.0,9336875.0,48000000.0,0.0,0.197578022,2
203,Anshul Kamboj,Indian,All-Rounder,0.0,2105053.2,6000000.0,0.0,0.189058207,2
204,James Neesham,Overseas,All-Rounder,1.0,20580640.0,247500000.0,0.0,0.187323517,2
205,K.C Cariappa,Indian,Bowler,0.0,2532708.0,0.0,2000000.0,0.185699108,2
206,Adam Milne,Overseas,Bowler,1.0,15488255.0,0.0,2000000.0,0.1853424,2
207,Adil Rashid,Overseas,Bowler,1.0,26448402.0,0.0,2000000.0,0.182810408,2
208,Chris Woakes,Overseas,All-Rounder,1.0,11724359.0,140000000.0,0.0,0.182639703,2
209,Barinder Sran,Indian,Bowler,1.0,3093413.0,0.0,2000000.0,0.182634806,2
210,Shreyas Gopal,Indian,Bowler,0.0,2494120.5,0.0,2000000.0,0.177140545,2
211,Jagadeesha Suchith,Indian,Bowler,0.0,3842254.0,0.0,2000000.0,0.173835317,2
212,Alzarri Joseph,Overseas,Bowler,1.0,13742845.0,0.0,2000000.0,0.173307818,2
213,Hrithik Shokeen,Indian,All-Rounder,0.0,6295063.0,2000000.0,0.0,0.172556445,2
214,Gus Atkinson,Overseas,Bowler,1.0,2140985.0,0.0,5000000.0,0.172205185,2
215,Chris Wood,Overseas,Bowler,0.0,2136464.2,0.0,5000000.0,0.171911972,2
216,Lockie Ferguson,Overseas,Bowler,1.0,15268348.0,0.0,15000000.0,0.169896119,2
217,Manav Suthar,Indian,Bowler,0.0,2111150.0,0.0,2000000.0,0.168146016,2
218,Luke Wood,Overseas,Bowler,1.0,2661003.5,205000000.0,0.0,0.166178843,2
219,Umesh Yadav,Indian,Bowler,1.0,14503872.0,0.0,2000000.0,0.16477312,2
220,Fabian Allen,Overseas,All-Rounder,0.0,12678001.0,0.0,5000000.0,0.163094691,2
221,S Midhun,Indian,Bowler,0.0,2039616.8,0.0,2000000.0,0.158992715,2
222,Chris Jordan,Overseas,Bowler,1.0,35404580.0,0.0,20000000.0,0.157244343,2
223,Mitchell Starc,Overseas,Bowler,1.0,19762206.0,46000000.0,0.0,0.154317668,2
224,William O'Rourke,Overseas,Bowler,0.0,2123704.0,0.0,10000000.0,0.152264534,2
225,Mujeeb Rahman,Overseas,Bowler,1.0,12732593.0,0.0,5000000.0,0.152084009,2
226,Obed Mccoy,Overseas,Bowler,0.0,2128343.8,0.0,5000000.0,0.151606039,2
